timestamp,speed,accel,brake,turn_angle,steering_var,lateral_accel,jerk,road_type,weather,night,style_label,hard_brake,aggressive_accel,sharp_turn,speeding
2025-11-15T21:41:51.597905,64.91036374292501,0.5872128439040027,0.0,0.8317212134656504,0.2135022933208272,-0.004817679586918505,0.1304709744067444,highway,fog,1,normal,0,0,0,0
2025-11-15T21:41:52.597905,61.775800676177994,1.1605153336622358,0.15002484779018366,4.944198073168313,0.27047369844095753,0.13103813677179582,0.2650196529335269,city,clear,0,normal,0,0,0,0
2025-11-15T21:41:53.597905,92.65739568578199,1.3418835109247433,0.5088821913670005,3.0752255408392895,0.07348050180504839,0.004755825291068189,0.2748778361425455,highway,rain,0,aggressive,1,0,0,0
2025-11-15T21:41:54.597905,51.31280664500962,0.2580769734102633,0.09254489810839861,4.17576926960362,0.7733253949502227,0.07935564941350076,0.1530724698799257,rural,clear,1,calm,0,0,0,0
2025-11-15T21:41:55.597905,64.17241342388418,-0.6194085791382146,0.1338865005376435,13.53648881659964,1.1483507815691145,0.29307949691823415,0.34722614436124355,rural,fog,1,normal,0,0,0,0
2025-11-15T21:41:56.597905,70.88657590961438,0.6986578537027978,0.07588177254787798,3.1035628638377015,0.9310398048397991,0.3407768874337632,0.07211074486380009,rural,clear,1,normal,0,0,0,0
2025-11-15T21:41:57.597905,65.49810735148588,0.6002639794282987,0.22214480987149376,3.6631288968012505,1.1073266671960666,-0.010107369898316704,-0.14414248518283174,highway,fog,1,normal,0,0,0,0
2025-11-15T21:41:58.597905,99.83719604705378,1.8522196811825284,0.46402547729309596,13.714805206824472,0.728721335221624,0.16009487192216568,0.2244414288086804,highway,clear,1,aggressive,0,1,0,0
2025-11-15T21:41:59.597905,58.61166882219231,1.1195558937101344,0.1409082856157448,9.022883703447276,0.2503000631281088,-0.2107517532032129,0.26357793160500576,highway,clear,1,normal,0,0,0,0
2025-11-15T21:42:00.597905,51.882047630487584,-0.07061546630725307,0.006516845936265281,11.752608706488616,0.3325883250071294,0.4285345906511927,-0.08012414692957376,rural,rain,1,calm,0,0,0,0
2025-11-15T21:42:01.597905,53.191959628041914,0.10141445727530463,0.08015937155411716,1.7353159873148445,0.38604496574939406,0.10818383507914422,-0.10043749115629455,highway,clear,0,calm,0,0,0,0
2025-11-15T21:42:02.597905,124.81648690840251,1.4867864335284149,0.5314200253979944,0.9660962476510733,1.2936335611567171,0.0617944474799662,0.5825230843225832,highway,clear,0,dangerous,1,0,0,1
2025-11-15T21:42:03.597905,77.84604287898024,0.5903698101328027,0.11845310049500787,5.134795356872278,0.8829833806226469,-0.13616256306176897,0.3228643389337744,rural,clear,0,normal,0,0,0,0
2025-11-15T21:42:04.597905,110.73071973161866,2.0745485805663475,0.5096189347024318,5.117699946163939,0.9710028651767739,0.21836282674827562,0.029191857811795244,city,clear,0,dangerous,1,1,0,1
2025-11-15T21:42:05.597905,47.13199113551549,0.23055688857859602,0.12745100757475936,2.4346424539234057,0.527267686026708,0.13295216824730335,0.11017754037120361,rural,clear,0,calm,0,0,0,0
2025-11-15T21:42:06.597905,102.60012496555612,1.6951625583268002,0.34419943634129874,13.939180631612492,0.6206327849335609,-0.0656994049560492,0.07934904797019053,city,rain,0,aggressive,0,1,0,1
2025-11-15T21:42:07.597905,75.35216783268748,1.359316476454343,0.8153675414320045,5.125318929775771,0.6614906340030784,-0.15203295303451606,-0.02327228160789549,rural,clear,1,dangerous,1,0,0,0
2025-11-15T21:42:08.597905,94.37205429514094,1.2458279225950126,0.7204109487509422,8.346146364350748,0.2780205698559224,0.14930095568640098,0.19964434969935704,city,clear,1,dangerous,1,0,0,1
2025-11-15T21:42:09.597905,117.102235577819,2.764432549254699,0.14622645204303286,0.1348549327379711,0.3803045012402313,0.05319602817860373,0.19327167488926691,city,fog,0,dangerous,0,1,0,1
2025-11-15T21:42:10.597905,54.93667258294551,0.17721469290724318,0.034007623837257805,5.9105479534924426,0.08460003114101611,0.5179077443389547,-0.22153220542361177,highway,clear,1,calm,0,0,0,0
2025-11-15T21:42:11.597905,50.92370289447862,0.8070818657688918,0.05033999222799989,3.859765789991033,0.24978820403270097,0.06392166364751845,0.374569694935306,highway,clear,0,normal,0,0,0,0
2025-11-15T21:42:12.597905,66.8220713300574,2.7267469610370605,0.04401071188746375,3.400086024593511,0.19952890579093674,0.21771065395414396,-0.21962487037674952,rural,clear,0,dangerous,0,1,0,0
2025-11-15T21:42:13.597905,74.62172666081943,1.6121548116434261,0.0,6.138237005662374,0.03661247554237368,0.18517744123860716,0.10382955548315041,highway,fog,0,aggressive,0,1,0,0
2025-11-15T21:42:14.597905,63.5851309095569,0.8439361424355369,0.36652177317440915,3.8545772496362076,1.0038305595037273,-0.15865459157423276,-0.09128727536360176,city,fog,0,normal,0,0,0,0
2025-11-15T21:42:15.597905,107.08609416820566,2.687292822828772,0.488903337196415,3.121651816861074,0.49950398379634786,-0.1500815467939435,0.22090306527107337,rural,fog,1,dangerous,0,1,0,1
2025-11-15T21:42:16.597905,78.82333062323409,0.3739548335834598,0.09359494226885981,6.595269377912291,0.19429618477158317,0.08677347707483551,0.5199443578333031,city,clear,1,normal,0,0,0,0
2025-11-15T21:42:17.597905,96.29461448881005,1.2133278783830221,0.23811454859121023,9.46515182899962,0.3731430787473279,-0.029874607664285208,0.36426080645460246,highway,fog,0,aggressive,0,0,0,0
2025-11-15T21:42:18.597905,84.19603004513637,0.2997882171306474,0.0,11.045082139021533,0.02075912196799723,0.2581251198325537,-0.29402076354236717,highway,clear,0,normal,0,0,0,0
2025-11-15T21:42:19.597905,78.92597338299309,-0.005585964640390628,0.23769169428798292,5.085638407018605,0.1677575935776513,0.0185927374146439,0.23726369139134018,city,clear,0,normal,0,0,0,0
2025-11-15T21:42:20.597905,71.05894453115235,0.8922064902362421,0.38717287014185825,4.385449670266308,1.6320488024780366,0.1208711875046426,-0.07975680966462564,rural,fog,1,normal,0,0,0,0
2025-11-15T21:42:21.597905,56.696863742610105,0.5054398046114832,0.26059801343093514,4.234705277734795,1.5578084511731431,-0.1902351380103118,0.09758221043078909,rural,fog,1,normal,0,0,0,0
2025-11-15T21:42:22.597905,57.47606555586881,0.7818159413124839,0.256426486811676,2.4754292379136804,1.3229496996389938,0.13978962935929892,0.18734771034670192,rural,rain,0,normal,0,0,0,0
2025-11-15T21:42:23.597905,106.06442132442547,2.488625753457723,0.1322365800877378,9.081296632702696,1.3347552587345826,-0.2557175168013034,0.16393036518379545,city,fog,0,dangerous,0,1,0,1
2025-11-15T21:42:24.597905,64.95820168992329,0.559238663449177,0.19172117802460037,2.076628615318686,0.027004344586871787,0.10683048349760492,-0.11744918777256053,city,rain,1,normal,0,0,0,0
2025-11-15T21:42:25.597905,83.71262306672222,2.043498626365203,0.112801491210336,8.99787500545527,0.8238139049977657,-0.24516134575811935,-0.035512930467131026,highway,rain,0,dangerous,0,1,0,0
2025-11-15T21:42:26.597905,81.94109403047372,0.10941723443015916,0.09427148852287348,7.772365359511379,1.0483733564978168,0.04969222279110086,-0.019502038938328317,highway,fog,1,normal,0,0,0,0
2025-11-15T21:42:27.597905,84.22369861698508,1.4694498318987894,0.2674629660938154,5.5119088553901445,0.06578600514864841,-0.06608888131131305,0.2045028210531515,city,fog,1,normal,0,0,0,1
2025-11-15T21:42:28.597905,52.091991104443416,0.6204795778839288,0.08252250462680696,4.018481810558908,1.236363332406043,-0.09961212546288259,0.023205745609529677,city,clear,1,normal,0,0,0,0
2025-11-15T21:42:29.597905,51.251001031258475,0.7987002469351894,0.20549592780026804,8.640338354817096,0.3717623668957285,0.20690112969611008,0.2775310851747672,rural,rain,0,normal,0,0,0,0
2025-11-15T21:42:30.597905,66.79332374442808,1.497605677956161,0.17760849110296825,7.986458534548365,0.966146976438123,0.18431732212289115,0.26778810009392245,rural,fog,1,normal,0,0,0,0
2025-11-15T21:42:31.597905,63.82746813453077,0.3208491230269847,0.017981492043396607,7.637007383721358,1.04525555245848,0.19155457323037717,0.4348984866695075,highway,rain,1,normal,0,0,0,0
2025-11-15T21:42:32.597905,99.9160597175643,2.0349933244740104,0.12707478096517144,2.677401785153594,0.9868764302960442,0.2698204221486288,0.041206610467163556,rural,clear,1,dangerous,0,1,0,1
2025-11-15T21:42:33.597905,69.28400748141934,-0.15893687334040474,0.10715649590320686,10.342298981118716,0.9026435112745963,0.20013314427624196,0.10995473743619202,highway,clear,0,normal,0,0,0,0
2025-11-15T21:42:34.597905,50.03531579314088,0.0019036581579658929,0.08494142101012675,7.525837666336339,0.8444131935949595,-0.005206968533516071,-0.3306685839742489,highway,clear,0,calm,0,0,0,0
2025-11-15T21:42:35.597905,80.97152711753695,0.3605812719957979,0.04646690831482553,9.160873471483962,0.2255911520566093,0.31198727680932437,0.22340118991533953,rural,rain,0,normal,0,0,0,0
2025-11-15T21:42:36.597905,110.25353984800716,0.4072354310395725,0.7029859963466001,6.567503187403137,0.2415060025276578,0.12867769346845023,-0.255247046579664,rural,clear,1,dangerous,1,0,0,1
2025-11-15T21:42:37.597905,106.12979217221006,0.6765027934543427,0.06183242853911641,4.134155117307348,1.2788818624929477,-0.025852678738557733,0.4067455419832998,rural,fog,0,dangerous,0,0,0,1
2025-11-15T21:42:38.597905,64.64198536947703,-0.2536789787964734,0.01601706720616089,12.414869720041633,0.39087127544433276,-0.009657459298120188,0.13200364517055754,rural,fog,1,normal,0,0,0,0
2025-11-15T21:42:39.597905,52.50891368083772,0.5352196447707382,0.12242496149464632,2.8413881252654853,0.42823338025742674,0.017306967775344795,0.15205610131657724,highway,fog,1,normal,0,0,0,0
2025-11-15T21:42:40.597905,90.72482147578778,1.0428490851049572,0.7031363644649656,4.708085890577293,0.5229578967881106,-0.05169906694001389,0.053919857158846535,highway,clear,0,dangerous,1,0,0,0
2025-11-15T21:42:41.597905,86.13650283597543,2.2121587288998295,0.6588123336809382,6.077127173428563,0.15065760213468693,-0.19930585101801582,-0.03000478688137964,rural,fog,1,dangerous,1,1,0,0
2025-11-15T21:42:42.597905,49.58281015104819,-0.234893565909559,0.0039070093437343426,1.0237442324889905,0.6450871305792607,0.1138688674072501,-0.04434751066745066,rural,fog,0,calm,0,0,0,0
2025-11-15T21:42:43.597905,50.88410436069699,0.0359959746238204,0.03641724448369734,15.040712541791223,1.4383227362532436,-0.15991624738551954,0.26594648357583495,rural,clear,1,calm,0,0,0,0
2025-11-15T21:42:44.597905,78.11396554491591,0.02586835562369083,0.24825331725058325,14.227591510475317,0.2857813643710897,-0.08350056420285273,0.30353229336870047,highway,clear,1,normal,0,0,0,0
2025-11-15T21:42:45.597905,72.71495310825648,0.8757381376197616,0.1908707059680596,7.344175525568865,0.428530489817758,0.30946354132428966,0.3339179984855547,highway,fog,0,normal,0,0,0,0
2025-11-15T21:42:46.597905,96.55913883897958,1.4652184401489101,0.017223124361069486,8.08552853610701,0.9004402091999009,0.0875617966001378,0.3248706719741006,city,clear,0,aggressive,0,0,0,1
2025-11-15T21:42:47.597905,66.6592276902006,0.8823029629468001,0.02764027935694613,4.858687094754571,0.37795201946801493,0.14506158440818834,0.02609461423332829,highway,rain,1,normal,0,0,0,0
2025-11-15T21:42:48.597905,68.68527404328333,1.0130235857207532,0.0975882915314139,4.639462604432076,1.7247087329437945,0.3762908157380973,-0.15845253902112374,highway,rain,1,normal,0,0,0,0
2025-11-15T21:42:49.597905,76.89707805245195,0.34851261472432843,0.18161846583972713,6.765344774080962,0.3359145397785746,-0.05675313311727931,-0.038108210463251885,rural,clear,1,normal,0,0,0,0
2025-11-15T21:42:50.597905,60.83808084518758,0.18408889588477761,0.14193860519407736,0.7054400653354893,0.9774364459988338,0.39744923106718544,-0.016010648274008596,highway,fog,1,normal,0,0,0,0
2025-11-15T21:42:51.597905,72.39404500535377,0.8498425551514669,0.20664027251031292,5.455731607496524,1.0198776928518056,0.19644979053613146,-0.14753248446545958,highway,clear,0,normal,0,0,0,0
2025-11-15T21:42:52.597905,78.69156064389273,1.043645418633371,0.05840566749857021,5.227627012685613,0.9783302949677486,0.058137236084127686,0.31459560955320237,rural,clear,0,normal,0,0,0,0
2025-11-15T21:42:53.597905,93.6387249461936,0.2070069836825088,0.0,6.822911573629254,1.0050937535883004,0.05382672523104621,0.39065213266420684,city,clear,1,normal,0,0,0,1
2025-11-15T21:42:54.597905,56.613942002767516,0.9464593115158055,0.0772967015089328,15.31626743724378,1.8947607472176828,-0.05333131755666959,-0.009911427181716032,city,clear,1,normal,0,0,0,0
2025-11-15T21:42:55.597905,112.89381830469702,1.1902954801683883,0.3886471955169405,5.152330523254461,0.8437712093383594,0.09723245078115256,-0.037945554812834764,city,clear,1,dangerous,0,0,0,1
2025-11-15T21:42:56.597905,65.06877177600228,1.321816001734407,0.0,9.879231120487864,0.30472594876773407,0.04404796630083312,0.25807437921034226,city,fog,1,normal,0,0,0,0
2025-11-15T21:42:57.597905,51.70025647284445,0.37118389916585925,0.09840923302664306,3.0121497009000637,0.07143428584457484,-0.11703010531155963,-0.06508210599579103,rural,clear,1,calm,0,0,0,0
2025-11-15T21:42:58.597905,64.74547212654363,0.573403874221036,0.0,2.934747740461421,0.8373062432029441,0.2094529594755934,0.2097767670634729,city,rain,1,normal,0,0,0,0
2025-11-15T21:42:59.597905,67.45044206446302,0.5372728699985498,0.18934554289912287,5.515358037759983,1.0535102609232745,0.05404007388496124,-0.07028128685206272,rural,fog,1,normal,0,0,0,0
2025-11-15T21:43:00.597905,71.75211418908512,2.092629501301705,0.19409779985691653,3.1188218829656127,1.1452610513840766,0.19653757744184255,0.18401889809036825,highway,clear,1,dangerous,0,1,0,0
2025-11-15T21:43:01.597905,53.034252966078355,0.8169630694488623,0.0,7.841792460868727,0.14846679098707682,0.21110252926844966,-0.08373730229721887,rural,rain,1,normal,0,0,0,0
2025-11-15T21:43:02.597905,47.913165931974575,0.11147302572862812,0.09879083596723545,10.510726663654482,0.37200216351246906,0.11098682219996975,-0.04191597094983451,city,clear,1,calm,0,0,0,0
2025-11-15T21:43:03.597905,57.414950893246655,0.49149147478781474,0.11298206538530163,19.560298918073133,0.8030718777524872,-0.17552350015084747,-0.012954800834188457,rural,clear,1,normal,0,0,0,0
2025-11-15T21:43:04.597905,115.32074943144097,3.17075421829594,0.0035041719405104477,6.27954631083427,1.8096756227602475,0.17792283547418078,-0.0736585463752733,rural,rain,0,dangerous,0,1,0,1
2025-11-15T21:43:05.597905,75.34629086122435,-0.7178738695084389,0.1504050607916593,6.966927037058511,1.1469890976764807,-0.10277919045850756,0.11713743228067182,city,clear,0,normal,0,0,0,0
2025-11-15T21:43:06.597905,60.74575373940412,0.7276918778371585,0.0425584413164371,2.5513949650386762,0.19707077635316028,0.2302272483647314,0.2716902233313331,city,rain,1,normal,0,0,0,0
2025-11-15T21:43:07.597905,96.48069145063879,1.5305903959680227,0.03785214634161399,3.201940111959278,0.46485676807077864,0.624158618205995,-0.12239340515483274,rural,clear,0,aggressive,0,1,0,1
2025-11-15T21:43:08.597905,57.320886193762185,0.4990576320397424,0.06403182022450682,15.5517229051708,0.760473830824804,0.17783183913358575,0.08937586939649093,highway,clear,0,normal,0,0,0,0
2025-11-15T21:43:09.597905,82.23568882418627,1.1482346169054418,0.0749187255004545,2.9154831675926047,0.35791355382304,-0.0600077128795293,0.08729508507692899,rural,clear,0,normal,0,0,0,0
2025-11-15T21:43:10.597905,134.74876269368278,1.5426983449132101,0.5871529856065275,5.348136408850372,1.093901617543699,-0.34937786679692107,-0.02134005895305935,rural,rain,1,dangerous,1,1,0,1
2025-11-15T21:43:11.597905,103.16925538419208,2.460063165141489,0.27702438812344876,6.2593162362512444,0.9337980121762954,-0.027072477765125863,-0.13793333181807227,rural,rain,1,dangerous,0,1,0,1
2025-11-15T21:43:12.597905,90.63481915430164,1.3523797138753204,0.24881383386544684,8.233396342594414,1.1279463378209926,0.35497500825574446,0.23030439826790117,rural,rain,0,normal,0,0,0,1
2025-11-15T21:43:13.597905,58.62314329575183,0.499254233026241,0.14921744217246502,8.592766337371462,0.9678383421026566,-0.046834759755699146,0.11639911128271209,highway,rain,1,normal,0,0,0,0
2025-11-15T21:43:14.597905,106.85920606922862,2.6646578577174136,0.5761266349561808,9.734340124253114,0.5586786395505526,0.3820918290407008,0.18195255919189948,rural,clear,1,dangerous,1,1,0,1
2025-11-15T21:43:15.597905,61.389120898264295,1.3016849850625953,0.2337483927046833,2.3417358732291063,0.16435492282052966,0.15931510902815238,0.19263695905351697,highway,rain,1,normal,0,0,0,0
2025-11-15T21:43:16.597905,50.98646132815603,0.2933926020328655,0.13499786872881903,11.429258913409313,0.633444913885517,0.2882621161534967,-0.10650478070550792,highway,rain,0,calm,0,0,0,0
2025-11-15T21:43:17.597905,73.97927049946809,1.504653174866555,0.12383449255291513,0.08580357171450892,0.04353777798485753,-0.11792660746847769,-0.0569523816255407,city,fog,1,aggressive,0,1,0,0
2025-11-15T21:43:18.597905,66.2949190140997,-0.10278350958932103,0.15187420007395236,10.413663042719882,0.1354293261028442,0.40385678472835373,0.20215841770551896,rural,fog,0,normal,0,0,0,0
2025-11-15T21:43:19.597905,80.30580585624057,0.27108272307393144,0.2525430272479939,1.551603402371878,1.123173250585556,0.13436786795870626,0.21065024399695675,rural,fog,0,normal,0,0,0,0
2025-11-15T21:43:20.597905,58.24405394375148,0.15246507886169763,0.22166738619040616,0.6900880253452044,0.8242444044693862,-0.17342756129204914,0.26963484253333364,highway,fog,0,normal,0,0,0,0
2025-11-15T21:43:21.597905,85.34953370462982,2.552299937679523,0.7876892800938002,0.8193690894225503,0.9074185969593088,0.1520884526667112,-0.00776837123854765,highway,clear,1,dangerous,1,1,0,0
2025-11-15T21:43:22.597905,89.82890631847584,0.037374308327420946,0.7048950141899081,4.38881662817233,0.5667409396089157,0.04731035678355018,0.2358285550876391,city,fog,0,dangerous,1,0,0,1
2025-11-15T21:43:23.597905,48.48977250255068,0.1011656640958726,0.08659353521441479,7.010348174504705,0.7213091700279448,0.19385351796170525,-0.20711442464142119,rural,rain,1,calm,0,0,0,0
2025-11-15T21:43:24.597905,77.56788679986983,0.9062343970068012,0.027998024570820332,3.535517157954792,0.4724848986606582,0.07310064311965346,0.16677199331370696,rural,clear,1,normal,0,0,0,0
2025-11-15T21:43:25.597905,84.31366781831184,1.1408833638364144,0.0,8.732419941836293,1.4302533236747865,0.17736170413784053,0.31819608503719343,highway,rain,1,normal,0,0,0,0
2025-11-15T21:43:26.597905,130.18405668551148,2.318967636885585,0.46232714891043225,11.27053084450852,0.6014214831678238,0.1047806086569911,0.0297171528572535,rural,fog,0,dangerous,0,1,0,1
2025-11-15T21:43:27.597905,123.45120038248163,0.8452570672463988,0.783091931169529,7.999184742442228,0.47951432236135905,0.17352985859828432,-0.3200053015303248,rural,rain,0,dangerous,1,0,0,1
2025-11-15T21:43:28.597905,76.25508016831036,1.0426157414944954,0.07891728532175357,5.741286175733494,1.8679102036252002,-0.00114934085238734,-0.11178151741132011,rural,fog,1,normal,0,0,0,0
2025-11-15T21:43:29.597905,84.81663402462598,1.5812935952653975,0.15044348062174168,11.068778212450137,1.4390331408716168,-0.0484968465076768,0.0029388329264263408,rural,fog,0,aggressive,0,1,0,0
2025-11-15T21:43:30.597905,82.30874513154735,1.4425071393542548,0.21754570322092256,0.27888612101232546,1.8909427781896089,-0.006194179562392904,0.03297244376570965,rural,fog,0,normal,0,0,0,0
2025-11-15T21:43:31.597905,116.84675668979243,3.554160420714774,0.8561927929656671,7.489193002171463,0.8243019710826743,0.10870293372869322,0.21162790290370126,highway,fog,1,dangerous,1,1,0,1
2025-11-15T21:43:32.597905,37.352199611528484,0.1110177622790605,0.06206609674583905,1.906084501717043,0.770426322468092,0.059105755802775696,0.451095139663098,rural,clear,1,calm,0,0,0,0
2025-11-15T21:43:33.597905,85.73019725214857,0.36709721544091856,0.13189947461199655,4.556314606349645,0.18383836668826414,0.13900499680562536,-0.051656413777518034,rural,rain,0,normal,0,0,0,0
2025-11-15T21:43:34.597905,58.693846650624735,0.9113556119501343,0.2255435501066173,0.1741054420400463,1.1267488015338198,-0.02631554583306628,0.15063304760759624,rural,fog,0,normal,0,0,0,0
2025-11-15T21:43:35.597905,78.20344012612456,0.5831937176481434,0.20456890945693612,1.9014221366745696,0.362473391600332,0.05882811382393193,-0.04931566930804779,highway,fog,1,normal,0,0,0,0
2025-11-15T21:43:36.597905,49.11612918442109,-0.264585489659124,0.025442312642894767,3.290747039781975,0.32067417325323394,0.05170051082584424,0.08764716002797422,highway,clear,0,calm,0,0,0,0
2025-11-15T21:43:37.597905,74.79441518086064,1.0372585370662613,0.07202817277820794,2.219205132334867,0.22943108857017203,0.0025594157610145662,0.02961573643669818,highway,clear,0,normal,0,0,0,0
2025-11-15T21:43:38.597905,94.60007867605086,0.7038833357501055,0.4631637517577435,6.088559720683828,0.9165206260848953,-0.01148461062166424,0.017400435571313183,city,clear,1,normal,0,0,0,1
2025-11-15T21:43:39.597905,86.09952536729034,1.474848663700179,0.18789284145229637,8.4387668794472,0.7501065443538777,0.028074065509507515,0.16022146783834842,city,fog,0,normal,0,0,0,1
2025-11-15T21:43:40.597905,71.83834516322504,1.9465168319902482,0.1919760029481489,1.0243275810520611,0.4331750270376489,-0.2552492666932904,0.08388005014064782,rural,clear,1,aggressive,0,1,0,0
2025-11-15T21:43:41.597905,45.834719714996204,0.47461708266804853,0.022522986270223255,4.29940450522852,0.055109511016917634,0.4477702703706663,0.03575144677641766,city,fog,0,calm,0,0,0,0
2025-11-15T21:43:42.597905,127.48835565218803,2.151321409694613,0.5205166818338466,7.212398883905118,0.7756581087513761,-0.28553451586912204,0.0442233211698487,city,rain,1,dangerous,1,1,0,1
2025-11-15T21:43:43.597905,78.45157971184321,0.5755514082629472,0.0,4.685573296535184,1.6928738613788439,0.34937834310694393,0.08759919812679365,city,rain,1,normal,0,0,0,0
2025-11-15T21:43:44.597905,114.2717391558713,1.2067943837055586,0.0,0.5467959287773265,1.5940221379557384,0.04520138363413916,0.051323204124996386,highway,clear,0,dangerous,0,0,0,1
2025-11-15T21:43:45.597905,67.00161803725119,1.5520682947865034,0.3451150698434476,18.312681400688803,0.38866835271996414,0.15912489774941901,-0.20332850988415826,highway,clear,1,aggressive,0,1,0,0
2025-11-15T21:43:46.597905,84.76934426118274,0.01611022436603249,0.17601306765151548,1.5838151657970645,0.08779322128291278,-0.06745248620994007,-0.021575052135163572,rural,rain,1,normal,0,0,0,0
2025-11-15T21:43:47.597905,91.91315945276531,1.0613849640599384,0.6083334779450769,1.6291767583751202,0.6543789989097069,0.3435918304611117,-0.0026392729026792072,highway,fog,1,aggressive,1,0,0,0
2025-11-15T21:43:48.597905,95.64162218504796,1.7694753748197491,0.953917562508213,6.164645785720146,0.12814999377468106,0.19677533023760796,-0.12045842996728467,city,fog,0,dangerous,1,1,0,1
2025-11-15T21:43:49.597905,110.22039265664422,1.8268858461614141,0.323047882215279,0.03151479068338592,0.12067664559842006,0.20696346726918205,0.3457961004978124,city,fog,1,dangerous,0,1,0,1
2025-11-15T21:43:50.597905,90.44038379456808,1.8667093628411875,0.0,1.4922936160568026,0.47825874699036863,-0.08193668339636673,-0.0873012749579192,rural,clear,0,aggressive,0,1,0,1
2025-11-15T21:43:51.597905,63.322204435311136,0.7460963641631866,0.12752051779123502,8.429387399949832,0.9844901068445462,-0.02137303557143508,0.19153731721071043,city,rain,1,normal,0,0,0,0
2025-11-15T21:43:52.597905,55.04990314549531,1.5002698238483694,0.44212564304477364,13.330026669250687,0.2304847318009955,0.1765977969481857,0.12825142801749265,city,rain,0,aggressive,0,1,0,0
2025-11-15T21:43:53.597905,67.388670403856,2.7682072166317373,0.6646189516368863,8.049611838047538,3.2483663945054286,-0.31682258789971773,0.44493932995222174,city,rain,1,dangerous,1,1,0,0
2025-11-15T21:43:54.597905,104.25104961199288,2.2873289044030094,0.5863463264096274,2.454581999611739,0.10111695023286887,0.16590174711460182,-0.20343473933433584,highway,clear,1,dangerous,1,1,0,0
2025-11-15T21:43:55.597905,77.50579167521765,0.391902797557373,0.014391679315157058,2.2999228520251176,1.380004451803801,-0.007067017403244627,0.17169072364192406,city,rain,0,normal,0,0,0,0
2025-11-15T21:43:56.597905,62.69043724284526,0.9789609249618098,0.23226092865482448,16.091652999778468,0.37710523815054914,0.23373096095158133,0.11961350790778892,city,rain,0,normal,0,0,0,0
2025-11-15T21:43:57.597905,119.43807672794522,0.9249340899130157,0.5862513282193202,3.83181622329991,0.4550682760240516,0.11835049688967458,0.1504480792853355,rural,rain,0,dangerous,1,0,0,1
2025-11-15T21:43:58.597905,49.418854784390206,0.26441395495115794,0.1289059028781092,10.91269811369131,1.1084082147478276,0.00889209479522586,-0.07784816564566485,highway,rain,0,calm,0,0,0,0
2025-11-15T21:43:59.597905,114.3295083735663,2.2008374340238355,0.7681676689377455,1.3761162441846229,0.33931594124775705,-0.22789683250508683,0.02150577878782542,highway,rain,0,dangerous,1,1,0,1
2025-11-15T21:44:00.597905,129.93141021158894,1.5335046207718022,0.7921439385602471,3.856981364013132,0.7268399197550924,-0.12953827796313347,0.11704188992678022,city,rain,0,dangerous,1,1,0,1
2025-11-15T21:44:01.597905,55.13296043648915,1.350483073470412,0.0,12.235967099280895,1.044185146935158,0.19333419639321622,0.4042012454318761,rural,fog,1,normal,0,0,0,0
2025-11-15T21:44:02.597905,45.25541739587581,0.7242089593746674,0.09660957821301924,3.580668276686324,1.2949341030280608,-0.12125870248232684,-0.0649028323055347,highway,clear,1,normal,0,0,0,0
2025-11-15T21:44:03.597905,46.9570513838015,0.04130668758079545,0.0,12.33849840257195,0.3188019197411178,0.17050099367137592,-0.014070273282736107,city,rain,1,calm,0,0,0,0
2025-11-15T21:44:04.597905,40.896983497257416,0.28101720751742665,0.0,4.588195723487188,0.4578205271829673,0.4974551998461616,0.2822725444349443,highway,fog,0,calm,0,0,0,0
2025-11-15T21:44:05.597905,71.0575379127148,1.2318533388273343,0.0484420827041117,8.260876272020557,0.6398673036030994,0.152804016266734,0.3544707000213536,rural,clear,0,normal,0,0,0,0
2025-11-15T21:44:06.597905,77.32492102779803,0.7443618314125116,0.0,0.7602777716767823,0.4141037464829931,0.11867447485533025,-0.12604074493478476,city,fog,1,normal,0,0,0,0
2025-11-15T21:44:07.597905,94.11676675578421,1.3581970276267863,0.222254198447098,5.432221167702469,0.3514537210691938,-0.09038369200444712,0.11549610370377252,highway,clear,0,normal,0,0,0,0
2025-11-15T21:44:08.597905,72.57752540142751,-0.020880287740812187,0.19010117006938768,4.068445707051508,0.8354652905141735,-0.07207700215590038,0.017278893315671146,highway,clear,0,normal,0,0,0,0
2025-11-15T21:44:09.597905,88.8768765734019,0.8782765622668791,0.0,7.916217736505822,0.5831127922568557,0.3165382107774147,0.005775069636424282,highway,clear,1,normal,0,0,0,0
2025-11-15T21:44:10.597905,108.12727622521658,3.32579664754219,0.213850929424725,3.382709110677947,0.0914804715577966,0.30767577020386333,-0.2038692150953685,highway,fog,0,dangerous,0,1,0,0
2025-11-15T21:44:11.597905,41.67844401889431,0.3744205707955006,0.21620889598931042,12.201570498432975,0.1757870465402207,0.01771467857679951,0.3307801468511494,city,rain,0,calm,0,0,0,0
2025-11-15T21:44:12.597905,71.95387450456869,1.1891833798535925,0.44760597248126444,7.695312327710205,0.14313531476638225,0.10688820234116828,-0.39766547068259794,rural,clear,1,normal,0,0,0,0
2025-11-15T21:44:13.597905,46.708757938330756,0.3360526137663402,0.0008852982872660231,5.353905329537584,0.8128107505618887,0.03149015982844701,0.13409275419931418,highway,fog,1,calm,0,0,0,0
2025-11-15T21:44:14.597905,85.55901152073082,1.3347109762431626,0.5525540423973057,5.941837765810606,0.08942811130524514,0.14484328085815862,0.24292195812732362,city,fog,1,aggressive,1,0,0,1
